zpid,streetAddress,city,state,zipcode,latitude,longitude,price,bathrooms,bedrooms,livingArea,homeType
54534747,3105 N Greenview Ave,Chicago,IL,60657,41.938164,-87.66598,1350000,3,3,4096,TOWNHOUSE
3645558,4249 N Central Park Ave,Chicago,IL,60618,41.958923,-87.717606,559900,3,5,2700,SINGLE_FAMILY
446869511,5038 W Fulton St,Chicago,IL,60644,41.886055,-87.75199,185000,2,4,,MULTI_FAMILY
3667711,3812 N Troy St,Chicago,IL,60618,41.95076,-87.70706,950000,4,4,0,SINGLE_FAMILY
119089933,110 W Superior St #2301,Chicago,IL,60610,41.90473,-87.63626,1419747,3,3,2550,CONDO
3866118,680 N Lake Shore Dr APT 615,Chicago,IL,60611,41.894665,-87.61671,499500,2,3,1600,CONDO
159466900,212 W Washington St APT 1202,Chicago,IL,60606,41.883568,-87.63465,319000,2,2,954,CONDO
3950483,6349 S Tripp Ave,Chicago,IL,60629,41.777145,-87.72847,415000,3,5,2150,SINGLE_FAMILY
101296032,1629 S Prairie Ave UNIT 2509,Chicago,IL,60616,41.85955,-87.62042,475000,2,2,1224,CONDO
2054582591,1211 S Prairie Ave #5400,Chicago,IL,60605,41.86669,-87.621124,5999000,6,5,10000,CONDO
158852680,1734 W Cullerton St,Chicago,IL,60608,41.85527,-87.66998,1200000,6,9,,MULTI_FAMILY
4009212,7501 S Morgan St,Chicago,IL,60620,41.75754,-87.64872,259000,2,4,1500,SINGLE_FAMILY
3878958,2311 S Leavitt St,Chicago,IL,60608,41.849907,-87.68038,319000,1,3,1160,SINGLE_FAMILY
4166432,8955 S Essex Ave,Chicago,IL,60617,41.731964,-87.5631,281900,3,4,2460,SINGLE_FAMILY
3953711,3305 W 66th St,Chicago,IL,60629,41.773205,-87.70574,385000,2,4,1732,SINGLE_FAMILY
70478107,1471 E 69th St #3,Chicago,IL,60637,41.76941,-87.588295,149900,2,2,1300,CONDO
3938630,4028 W 58th St,Chicago,IL,60629,41.788002,-87.72425,349700,3,4,1331,SINGLE_FAMILY
99345673,611 S Wells St #1101,Chicago,IL,60610,41.874146,-87.63326,255000,1,1,800,CONDO
3990124,5542 S Blackstone Ave APT 1,Chicago,IL,60637,41.79388,-87.59069,249000,1,2,1250,CONDO
65572071,1525 S Sangamon St UNIT 611,Chicago,IL,60608,41.860832,-87.64981,259000,1,1,900,CONDO
306329023,747 S Kenneth Ave,Chicago,IL,60624,41.87107,-87.736084,375000,4,4,2779,SINGLE_FAMILY
54541332,1716 E 54th St APT I,Chicago,IL,60615,41.79836,-87.58319,729000,3,4,2046,TOWNHOUSE
60271646,3001 S Michigan Ave UNIT 1206,Chicago,IL,60616,41.839725,-87.62297,109900,1,0,460,CONDO
439874944,6635 S Minerva Ave,Chicago,IL,60637,41.774017,-87.596924,345000,2,7,,MULTI_FAMILY
433793675,6805 S Prairie Ave,Chicago,IL,60637,41.770847,-87.61826,129000,2,3,,MULTI_FAMILY
3982409,2142 W 54th St,Chicago,IL,60609,41.79597,-87.67849,55000,1,2,1008,SINGLE_FAMILY
70450025,833 W 15th Pl UNIT 810,Chicago,IL,60608,41.860725,-87.64786,275000,1,2,0,CONDO
3881026,3256 S Morgan St,Chicago,IL,60608,41.834503,-87.65141,425000,2,2,2000,SINGLE_FAMILY
61961591,2605 S Indiana Ave UNIT 501,Chicago,IL,60616,41.845493,-87.62197,205000,2,2,1200,CONDO
3974166,3800 W 80th Pl,Chicago,IL,60652,41.7471,-87.71714,274900,2,4,1300,SINGLE_FAMILY
447167435,2508 W Roosevelt Rd,Chicago,IL,60608,41.86687,-87.689095,590000,4,4,2300,TOWNHOUSE
2124638613,6943 S Euclid Ave,Chicago,IL,60649,41.768562,-87.57729,375000,3,4,2420,SINGLE_FAMILY
63702819,701 S Wells St APT 1704,Chicago,IL,60607,41.87315,-87.63324,340000,2,2,1250,CONDO
62014799,1307 S Wabash Ave APT 505,Chicago,IL,60605,41.86542,-87.6252,215000,1,1,0,CONDO
60203755,1133 S Wabash Ave APT 603,Chicago,IL,60605,41.868347,-87.62535,305000,2,1,1050,CONDO
3871389,523 S Plymouth Ct APT 1103,Chicago,IL,60605,41.87504,-87.62837,375000,1,1,1050,CONDO
3877181,2543 S Wallace St #9,Chicago,IL,60616,41.846046,-87.64133,280000,2,3,1175,CONDO
3928851,5217 S Christiana Ave,Chicago,IL,60632,41.79842,-87.707016,389900,3,5,2552,SINGLE_FAMILY
89916821,4458 S Greenwood Ave APT 1E,Chicago,IL,60653,41.81341,-87.59974,229900,2,3,1372,CONDO
2075491577,4540 S Prairie Ave,Chicago,IL,60653,41.811737,-87.62003,799999,3,5,4500,SINGLE_FAMILY
70471655,40 E 9th St APT 1807,Chicago,IL,60605,41.871185,-87.6264,271000,1,2,1125,CONDO
121069450,235 W Van Buren St UNIT 3218,Chicago,IL,60607,41.876556,-87.63479,259900,1,1,696,CONDO
340359593,6444 S Rhodes Ave,Chicago,IL,60637,41.776894,-87.611946,419000,3,3,1670,SINGLE_FAMILY
2136764295,3342 S Giles Ave,Chicago,IL,60616,41.833576,-87.61973,725000,4,4,3000,SINGLE_FAMILY
159005250,713 E Bowen Ave,Chicago,IL,60653,41.819187,-87.60864,450000,3,4,2500,SINGLE_FAMILY
3984764,1158 E 49th St,Chicago,IL,60615,41.80624,-87.59697,1325000,5,6,4445,SINGLE_FAMILY
4006380,7750 S Rhodes Ave,Chicago,IL,60619,41.75335,-87.611694,349000,3,4,2600,SINGLE_FAMILY
2062896002,1151 W 14th Pl UNIT 241,Chicago,IL,60608,41.862244,-87.655365,265000,1,2,845,CONDO
2088262412,9148 S Laflin St,Chicago,IL,60620,41.727516,-87.66057,275000,3,9,,MULTI_FAMILY
4112667,9315 S Cornell Ave,Chicago,IL,60617,41.725456,-87.583466,155000,2,3,865,SINGLE_FAMILY
3979403,2907 W 86th St,Chicago,IL,60652,41.736877,-87.69508,300000,3,3,1213,SINGLE_FAMILY
3985776,5224 S Ingleside Ave #1,Chicago,IL,60615,41.800068,-87.60317,349999,2,4,1877,CONDO
4014577,8004 S Ada St,Chicago,IL,60620,41.74838,-87.65766,309000,2,4,2300,SINGLE_FAMILY
4117064,9344 S Michigan Ave,Chicago,IL,60619,41.724064,-87.62113,150000,2,3,1200,SINGLE_FAMILY
2097417268,107 W 116th St,Chicago,IL,60628,41.682247,-87.6256,275000,2,4,2366,SINGLE_FAMILY
4123039,9001 S Claremont Ave,Chicago,IL,60643,41.72994,-87.68076,329900,2,4,1806,SINGLE_FAMILY
439837868,4800 S Lake Park Ave #705A,Chicago,IL,60615,41.808964,-87.59138,29000,1,2,1250,CONDO
4000674,6919 S Constance Ave,Chicago,IL,60649,41.769196,-87.5797,724900,5,5,3600,SINGLE_FAMILY
442320580,7955 S Elizabeth St,Chicago,IL,60620,41.748882,-87.654564,163000,2,4,,MULTI_FAMILY
3984763,1150 E 49th St,Chicago,IL,60615,41.806316,-87.59725,1649900,5,5,4500,SINGLE_FAMILY
441102471,6402 S Aberdeen St,Chicago,IL,60621,41.77766,-87.652306,10500,2,4,1680,SINGLE_FAMILY
2064117798,461 E 41st St,Chicago,IL,60653,41.82002,-87.6143,799000,4,5,3400,SINGLE_FAMILY
3950483,6349 S Tripp Ave,Chicago,IL,60629,41.777145,-87.72847,415000,3,5,2150,SINGLE_FAMILY
4009212,7501 S Morgan St,Chicago,IL,60620,41.75754,-87.64872,259000,2,4,1500,SINGLE_FAMILY
4166432,8955 S Essex Ave,Chicago,IL,60617,41.731964,-87.5631,281900,3,4,2460,SINGLE_FAMILY
3953711,3305 W 66th St,Chicago,IL,60629,41.773205,-87.70574,385000,2,4,1732,SINGLE_FAMILY
442748111,11422 S Rockwell St,Chicago,IL,60655,41.685555,-87.6863,305000,3,3,1824,SINGLE_FAMILY
4078287,3011 W 103rd St,Chicago,IL,60655,41.705948,-87.697235,350000,2,2,1600,SINGLE_FAMILY
70478107,1471 E 69th St #3,Chicago,IL,60637,41.76941,-87.588295,149900,2,2,1300,CONDO
3938630,4028 W 58th St,Chicago,IL,60629,41.788002,-87.72425,349700,3,4,1331,SINGLE_FAMILY
3990124,5542 S Blackstone Ave APT 1,Chicago,IL,60637,41.79388,-87.59069,249000,1,2,1250,CONDO
4128671,1520 W 103rd St,Chicago,IL,60643,41.70701,-87.66131,429873,3,4,2546,SINGLE_FAMILY
54541332,1716 E 54th St APT I,Chicago,IL,60615,41.79836,-87.58319,729000,3,4,2046,TOWNHOUSE
4126888,1712 W Beverly Glen Pkwy,Chicago,IL,60643,41.713078,-87.66542,325000,1,4,1399,SINGLE_FAMILY
439874944,6635 S Minerva Ave,Chicago,IL,60637,41.774017,-87.596924,345000,2,7,,MULTI_FAMILY
433793675,6805 S Prairie Ave,Chicago,IL,60637,41.770847,-87.61826,129000,2,3,,MULTI_FAMILY
3982409,2142 W 54th St,Chicago,IL,60609,41.79597,-87.67849,55000,1,2,1008,SINGLE_FAMILY
4146153,10502 S Bell Ave,Chicago,IL,60643,41.702545,-87.67821,550000,3,5,2529,SINGLE_FAMILY
3974166,3800 W 80th Pl,Chicago,IL,60652,41.7471,-87.71714,274900,2,4,1300,SINGLE_FAMILY
4126886,1716 W Beverly Glen Pkwy,Chicago,IL,60643,41.713074,-87.66573,625000,4,5,3800,SINGLE_FAMILY
2124638613,6943 S Euclid Ave,Chicago,IL,60649,41.768562,-87.57729,375000,3,4,2420,SINGLE_FAMILY
3928851,5217 S Christiana Ave,Chicago,IL,60632,41.79842,-87.707016,389900,3,5,2552,SINGLE_FAMILY
89916821,4458 S Greenwood Ave APT 1E,Chicago,IL,60653,41.81341,-87.59974,229900,2,3,1372,CONDO
2075491577,4540 S Prairie Ave,Chicago,IL,60653,41.811737,-87.62003,799999,3,5,4500,SINGLE_FAMILY
4142619,10947 S Normal Ave,Chicago,IL,60628,41.6947,-87.634865,267500,2,3,1276,SINGLE_FAMILY
340359593,6444 S Rhodes Ave,Chicago,IL,60637,41.776894,-87.611946,419000,3,3,1670,SINGLE_FAMILY
159005250,713 E Bowen Ave,Chicago,IL,60653,41.819187,-87.60864,450000,3,4,2500,SINGLE_FAMILY
3984764,1158 E 49th St,Chicago,IL,60615,41.80624,-87.59697,1325000,5,6,4445,SINGLE_FAMILY
4006380,7750 S Rhodes Ave,Chicago,IL,60619,41.75335,-87.611694,349000,3,4,2600,SINGLE_FAMILY
4079437,10702 S Albany Ave,Chicago,IL,60655,41.698696,-87.699066,320000,1,3,898,SINGLE_FAMILY
4013346,8323 S Hamilton Ave,Chicago,IL,60620,41.742134,-87.67624,299000,3,4,1659,SINGLE_FAMILY
4130361,9716 S Union Ave,Chicago,IL,60628,41.71728,-87.64102,200000,1,4,1243,SINGLE_FAMILY
3989208,5555 S Everett Ave APT D1,Chicago,IL,60637,41.793736,-87.58206,199900,3,4,2500,CONDO
2075713588,1221 E 46th St UNIT 2,Chicago,IL,60653,41.810516,-87.59597,449900,2,3,0,CONDO
3987376,4800 S Chicago Beach Dr APT 608N,Chicago,IL,60615,41.8066,-87.586685,255000,2,2,1158,CONDO
3996975,7037 S Wolcott Ave,Chicago,IL,60636,41.765568,-87.67078,299900,2,5,1820,SINGLE_FAMILY
441090699,5955 S Whipple St,Chicago,IL,60629,41.78472,-87.699295,275000,2,4,,MULTI_FAMILY
4100063,11825 S Campbell Ave,Chicago,IL,60655,41.678326,-87.68284,315000,3,4,1465,SINGLE_FAMILY
2069840305,4936 S Vincennes Ave,Chicago,IL,60615,41.804695,-87.61425,699999,4,5,3900,SINGLE_FAMILY
442072138,5017 S Greenwood Ave,Chicago,IL,60615,41.8036,-87.5986,1400000,4,9,0,SINGLE_FAMILY
119094981,5000 S East End Ave APT 13A,Chicago,IL,60615,41.804688,-87.58585,192500,3,3,2600,CONDO
4123752,9056 S Marshfield Ave,Chicago,IL,60620,41.72857,-87.66442,319999,3,5,2399,SINGLE_FAMILY
4114470,9220 S Dauphin Ave,Chicago,IL,60619,41.726845,-87.60351,297500,3,4,2096,SINGLE_FAMILY
4129776,(undisclosed Address),Chicago,IL,60643,,,239000,2,4,1012,SINGLE_FAMILY
4133713,34 E 100th Pl,Chicago,IL,60628,41.711998,-87.622314,235000,2,5,1300,SINGLE_FAMILY
4128194,9716 S Genoa Ave,Chicago,IL,60643,41.717083,-87.65134,165000,3,4,7500,SINGLE_FAMILY
3998942,7025 S Parnell Ave,Chicago,IL,60621,41.766357,-87.63802,365000,3,6,3133,SINGLE_FAMILY
2054763920,5300 S Shore Dr APT 35,Chicago,IL,60615,41.79929,-87.58291,210000,2,3,1650,CONDO
4133781,10017 S Indiana Ave,Chicago,IL,60628,41.712166,-87.61841,315500,3,5,2907,SINGLE_FAMILY
4120394,8841 S Justine St,Chicago,IL,60620,41.73279,-87.6614,265000,3,4,3136,SINGLE_FAMILY
4174169,12727 S Saginaw Ave,Chicago,IL,60633,41.663807,-87.5577,235000,1,3,1032,SINGLE_FAMILY
4008279,7147 S Sangamon St,Chicago,IL,60621,41.76375,-87.64767,27000,2,3,1392,SINGLE_FAMILY
2135900733,4640 S Washtenaw Ave,Chicago,IL,60632,41.808887,-87.69213,399900,3,8,,MULTI_FAMILY
4129012,9924 S Peoria St,Chicago,IL,60643,41.713387,-87.645805,220000,3,4,1644,SINGLE_FAMILY
119095606,5608 S Bishop St,Chicago,IL,60636,41.791855,-87.66124,249000,3,4,1915,SINGLE_FAMILY
3995440,6521 S Damen Ave,Chicago,IL,60636,41.77504,-87.67345,259000,2,6,1600,SINGLE_FAMILY
159040229,6626 S Ingleside Ave,Chicago,IL,60637,41.77412,-87.602486,729900,4,5,3290,SINGLE_FAMILY
4114760,9132 S Blackstone Ave,Chicago,IL,60619,41.728615,-87.5883,259500,2,4,1029,SINGLE_FAMILY
3976142,3639 W 85th Pl,Chicago,IL,60652,41.737473,-87.71356,240000,3,5,1260,SINGLE_FAMILY
4123789,9122 S Claremont Ave,Chicago,IL,60643,41.727543,-87.681404,345000,2,3,1360,SINGLE_FAMILY
2062963305,8029 S Eberhart Ave,Chicago,IL,60619,41.748466,-87.61208,349000,3,5,,MULTI_FAMILY
2085879907,4850 S Lake Park Ave APT 408-B,Chicago,IL,60615,41.80673,-87.59065,37000,1,2,1200,CONDO
4144576,1205 W 107th Pl,Chicago,IL,60643,41.698345,-87.65273,185000,2,4,,MULTI_FAMILY
4026517,7925 S Colfax Ave,Chicago,IL,60617,41.75103,-87.56102,238900,2,5,2348,SINGLE_FAMILY
4149065,11731 S Bell Ave,Chicago,IL,60643,41.680286,-87.67684,450000,4,5,2700,SINGLE_FAMILY
2143701670,7717 S Jeffery Blvd,Chicago,IL,60649,41.7547,-87.57568,199900,2,4,,MULTI_FAMILY
3949887,6550 S Kilpatrick Ave,Chicago,IL,60629,41.773327,-87.74005,300000,2,3,1216,SINGLE_FAMILY
2080229509,1508 E 75th St,Chicago,IL,60619,41.758904,-87.58789,349999,3,6,,MULTI_FAMILY
4133621,24 E 99th Pl,Chicago,IL,60628,41.713806,-87.62273,59000,2,3,900,SINGLE_FAMILY
3955955,6448 S Artesian Ave,Chicago,IL,60629,41.77597,-87.68513,399900,2,7,1104,SINGLE_FAMILY
4118622,8924 S Parnell Ave,Chicago,IL,60620,41.731823,-87.63777,139900,2,5,0,SINGLE_FAMILY
54542106,39 E 89th St,Chicago,IL,60619,41.73246,-87.62244,300000,2,3,1925,SINGLE_FAMILY
4154658,11823 S Harvard Ave,Chicago,IL,60628,41.679043,-87.63075,53000,2,4,1382,SINGLE_FAMILY
4122208,9115 S May St,Chicago,IL,60620,41.72812,-87.651535,344900,3,4,1600,SINGLE_FAMILY
4028559,8601 S Houston Ave,Chicago,IL,60617,41.739094,-87.54993,287000,3,4,3155,SINGLE_FAMILY
4139772,10606 S Vernon Ave,Chicago,IL,60628,41.70153,-87.612724,124900,2,2,1200,SINGLE_FAMILY
2067286201,12438 S Lasalle St,Chicago,IL,60628,41.667744,-87.62622,110000,2,5,1096,SINGLE_FAMILY
4131346,9923 S Wallace St,Chicago,IL,60628,41.71353,-87.6378,155000,2,3,1250,SINGLE_FAMILY
4138805,10507 S Indiana Ave,Chicago,IL,60628,41.7033,-87.61819,279500,2,4,1600,SINGLE_FAMILY
439200524,10841 S Vernon Ave,Chicago,IL,60628,41.69699,-87.61201,198900,2,4,1201,SINGLE_FAMILY
4130941,9627 S La Salle St,Chicago,IL,60628,41.71908,-87.62705,130000,2,2,1978,SINGLE_FAMILY
441119546,8937 S Houston Ave,Chicago,IL,60617,41.73263,-87.54953,119000,2,6,,MULTI_FAMILY
4166411,8909 S Phillips Ave,Chicago,IL,60617,41.733246,-87.56434,294900,2,4,1200,SINGLE_FAMILY
4175187,13049 S Brandon Ave,Chicago,IL,60633,41.657757,-87.54555,320000,2,3,1900,SINGLE_FAMILY
4133564,9818 S Calumet Ave,Chicago,IL,60628,41.715755,-87.61555,259000,3,1,1200,SINGLE_FAMILY
4154370,11639 S Stewart Ave,Chicago,IL,60628,41.682198,-87.63206,225000,2,4,2400,SINGLE_FAMILY
4132185,9953 S Perry Ave,Chicago,IL,60628,41.712856,-87.6257,194900,2,3,1080,SINGLE_FAMILY
4152522,11252 S Normal Ave,Chicago,IL,60628,41.689095,-87.635376,349000,3,5,2800,SINGLE_FAMILY
2091105495,8720 S Mackinaw Ave,Chicago,IL,60617,41.73676,-87.543465,170000,2,6,,MULTI_FAMILY
4122361,9240 S Aberdeen St,Chicago,IL,60620,41.725643,-87.65098,289900,2,3,1200,SINGLE_FAMILY
4128429,9818 S Peoria St,Chicago,IL,60643,41.715332,-87.64583,260000,2,4,1200,SINGLE_FAMILY
4117395,9432 S Forest Ave,Chicago,IL,60619,41.722645,-87.61693,319900,3,3,1400,SINGLE_FAMILY
2136148503,9134 S Avalon Ave,Chicago,IL,60619,41.728436,-87.59406,349990,2,6,,MULTI_FAMILY
4151907,11606 S May St,Chicago,IL,60643,41.682846,-87.65093,235000,2,4,1874,SINGLE_FAMILY
4156357,12033 S Wallace St,Chicago,IL,60628,41.675026,-87.63665,249000,3,4,2114,SINGLE_FAMILY
4156989,12014 S Princeton Ave,Chicago,IL,60628,41.67563,-87.63015,50000,2,4,1402,SINGLE_FAMILY
4121082,8836 S Carpenter St,Chicago,IL,60620,41.73301,-87.64997,265000,2,4,1544,SINGLE_FAMILY
4118832,9000 S Parnell Ave,Chicago,IL,60620,41.730705,-87.63774,89900,2,3,1100,SINGLE_FAMILY
4141904,10505 S La Salle St,Chicago,IL,60628,41.703243,-87.62664,255900,3,4,1320,SINGLE_FAMILY
4135320,9847 S Ingleside Ave,Chicago,IL,60628,41.715282,-87.600266,189900,2,3,1351,SINGLE_FAMILY
4156834,11940 S Yale Ave,Chicago,IL,60628,41.67671,-87.62898,99000,3,4,1858,SINGLE_FAMILY
4111193,9012 S Ridgeland Ave,Chicago,IL,60617,41.73102,-87.581924,150000,2,3,1652,SINGLE_FAMILY
4131383,9927 S Parnell Ave,Chicago,IL,60628,41.713432,-87.63659,109000,1,2,768,SINGLE_FAMILY
4113099,9232 S Clyde Ave,Chicago,IL,60617,41.726948,-87.57339,245000,2,3,1100,SINGLE_FAMILY
4166624,2850 E 98th St,Chicago,IL,60617,41.717575,-87.55449,299000,2,2,1116,SINGLE_FAMILY
4157517,12238 S La Salle St,Chicago,IL,60628,41.671368,-87.62634,249900,2,4,1600,SINGLE_FAMILY
4157014,12039 S Princeton Ave,Chicago,IL,60628,41.67491,-87.62943,180000,2,4,1056,SINGLE_FAMILY
4158532,12346 S Lafayette Ave,Chicago,IL,60628,41.669304,-87.62395,89900,2,2,572,SINGLE_FAMILY
4117747,619 E 92nd Pl,Chicago,IL,60619,41.726288,-87.608574,120000,1,4,1420,SINGLE_FAMILY
4159443,105 W 126th Pl,Chicago,IL,60628,41.664154,-87.62451,230000,2,5,1008,SINGLE_FAMILY
4120112,9302 S Perry Ave,Chicago,IL,60620,41.725132,-87.62668,259999,2,4,1020,SINGLE_FAMILY
70477412,4244 S Vincennes Ave APT 3,Chicago,IL,60653,41.817238,-87.61436,320000,2,3,2200,CONDO
2071135741,5741 S Peoria St,Chicago,IL,60621,41.789394,-87.64711,410000,2,7,,MULTI_FAMILY
101527124,6417 S Drexel Ave,Chicago,IL,60637,41.778206,-87.60248,699900,4,5,4000,SINGLE_FAMILY
4000036,6442 S Ingleside Ave,Chicago,IL,60637,41.777348,-87.60197,562900,4,5,4400,SINGLE_FAMILY
3982577,5154 S Wolcott Ave,Chicago,IL,60609,41.799652,-87.67238,299900,3,4,2193,SINGLE_FAMILY
3993708,5724 S Paulina St,Chicago,IL,60636,41.789562,-87.66723,249900,3,4,1146,SINGLE_FAMILY
441102711,(undisclosed Address),Chicago,IL,60621,,,135000,2,5,,MULTI_FAMILY
89909818,108 E 41st St APT 1E,Chicago,IL,60653,41.82046,-87.62266,289900,3,3,1860,CONDO
3987112,4800 S Chicago Beach Dr APT 205N,Chicago,IL,60615,41.806606,-87.58669,149000,1,1,800,CONDO
440209681,4837 S Forrestville Ave #G,Chicago,IL,60615,41.806625,-87.61227,199000,2,2,1600,CONDO
332931218,3922 S King Dr #1S,Chicago,IL,60653,41.823086,-87.61762,599900,4,4,2750,CONDO
159025344,5822 S Wabash Ave,Chicago,IL,60637,41.7885,-87.624405,1100000,6,9,,MULTI_FAMILY
2070415284,6346 S Kenwood Ave,Chicago,IL,60637,41.779636,-87.59323,859000,4,5,3200,SINGLE_FAMILY
80834863,3000 S Wentworth Ave APT 3A,Chicago,IL,60616,41.839554,-87.631966,309000,2,3,1200,CONDO
3992316,5815 S May St,Chicago,IL,60621,41.78813,-87.65316,500000,8,16,,MULTI_FAMILY
87723955,1316 W 52nd St,Chicago,IL,60609,41.799843,-87.658226,325000,2,3,2800,SINGLE_FAMILY
99358497,2272 S Archer Ave UNIT 2H,Chicago,IL,60616,41.8518,-87.63763,337000,2,2,980,CONDO
3983400,5207 S Laflin St,Chicago,IL,60609,41.799206,-87.66195,275000,3,5,3100,SINGLE_FAMILY
349641497,924 E 46th St #1,Chicago,IL,60653,41.8116,-87.60283,497000,3,4,3000,CONDO
2082905386,4314 S Wells St,Chicago,IL,60609,41.815887,-87.6327,280000,2,6,,MULTI_FAMILY
62015147,2605 S Indiana Ave UNIT 2201,Chicago,IL,60616,41.84519,-87.62145,205000,2,2,0,CONDO
87719735,3805 S Paulina St APT 1B,Chicago,IL,60609,41.82474,-87.66762,225000,1,2,950,CONDO
2118207587,5338 S Wood St,Chicago,IL,60609,41.796497,-87.66987,220000,2,5,,MULTI_FAMILY
58370015,2941 S Michigan Ave APT 407,Chicago,IL,60616,41.84082,-87.6226,155000,1,1,769,CONDO
2099014707,6557 S University Ave #204,Chicago,IL,60637,41.77525,-87.59815,314999,3,3,1900,CONDO
445878236,3882 S King Dr,Chicago,IL,60653,41.824215,-87.617256,1250000,4,4,4000,SINGLE_FAMILY
3994591,6343 S Seeley Ave,Chicago,IL,60636,41.777985,-87.67474,99500,2,5,1548,SINGLE_FAMILY
443984308,6320 S Greenwood Ave #2S,Chicago,IL,60637,41.779778,-87.59956,249900,2,2,1200,CONDO
3988466,5471 S Hyde Park Blvd APT 10A,Chicago,IL,60615,41.796097,-87.58355,209000,2,2,1500,CONDO
2062864720,6133 S Greenwood Ave APT 1N,Chicago,IL,60637,41.783092,-87.599045,419900,3,3,2379,CONDO
3879611,3228 S Paulina St,Chicago,IL,60608,41.83522,-87.66834,299000,2,3,0,SINGLE_FAMILY
440626645,5300 S Shore Dr APT 47,Chicago,IL,60615,41.79929,-87.58292,95000,1,1,750,CONDO
3990991,5716 S Indiana Ave,Chicago,IL,60637,41.790558,-87.621216,290000,4,4,3348,SINGLE_FAMILY
63706532,6700 S South Shore Dr APT 17B,Chicago,IL,60649,41.773083,-87.567154,195000,2,2,1230,CONDO
2096186950,4801 S Union Ave,Chicago,IL,60609,41.806965,-87.642746,499999,3,4,2400,SINGLE_FAMILY
101445561,1363 E 64th St #1,Chicago,IL,60637,41.7785,-87.592026,329000,3,3,2300,CONDO
80851820,2101 E 67th St APT 110,Chicago,IL,60649,41.773182,-87.573685,85000,1,2,760,CONDO
87718524,1517 E Marquette Rd #1E,Chicago,IL,60637,41.77489,-87.58807,150000,2,2,1000,CONDO
2109598708,5210 S King Dr APT H,Chicago,IL,60615,41.79995,-87.61656,449000,3,4,2340,TOWNHOUSE
3991012,(undisclosed Address),Chicago,IL,60637,,,285000,3,5,3155,SINGLE_FAMILY
3999786,6751 S Saint Lawrence Ave,Chicago,IL,60637,41.77157,-87.61022,238000,2,4,2025,SINGLE_FAMILY
348767586,2907 W Dickens Ave,Chicago,IL,60647,41.919277,-87.70039,1699000,5,5,3850,SINGLE_FAMILY
353723832,399 W Fullerton Pkwy #16E,Chicago,IL,60614,41.92531,-87.63908,775000,4,4,3200,CONDO
87689740,225 W Huron St APT 520,Chicago,IL,60654,41.894566,-87.63523,299000,1,1,820,CONDO
80852891,1401 N Astor St,Chicago,IL,60610,41.908016,-87.62737,3395000,7,5,5500,SINGLE_FAMILY
3826397,2429 S Trumbull Ave,Chicago,IL,60623,41.847195,-87.71085,269999,2,3,1791,SINGLE_FAMILY
3863855,300 N State St APT 2630,Chicago,IL,60654,41.887913,-87.62902,239900,1,1,726,CONDO
2073951630,1322 S Wabash Ave PENTHOUSE 6,Chicago,IL,60605,41.86478,-87.62601,660000,2,2,2221,CONDO
2078577129,660 W Wayman St UNIT 403B,Chicago,IL,60661,41.887646,-87.6451,329900,2,2,0,CONDO
444740400,1301 N Dearborn Pkwy #1306,Chicago,IL,60610,41.906097,-87.63005,1349000,3,3,2240,CONDO
89964448,1053 W Wrightwood Ave UNIT 1,Chicago,IL,60614,41.92871,-87.65577,1050000,3,3,2462,CONDO
443718540,2127 W Madison 202,Chicago,IL,60612,41.88115,-87.68052,459000,2,2,1228,CONDO
80835311,630 N Franklin St APT 721,Chicago,IL,60654,41.893406,-87.635864,399999,2,2,1200,CONDO
58362576,2221 N Lister Ave APT 3D,Chicago,IL,60614,41.92209,-87.674446,499900,2,2,0,CONDO
3793584,1220 N Springfield Ave,Chicago,IL,60651,41.90334,-87.724236,525000,4,4,2300,SINGLE_FAMILY
80810974,10 E Ontario St APT 4101,Chicago,IL,60611,41.89358,-87.62742,350000,1,1,1093,CONDO
70476438,1204 W 33rd Pl,Chicago,IL,60608,41.833714,-87.65631,1150000,5,5,4461,SINGLE_FAMILY
3682765,1629 N Natoma Ave,Chicago,IL,60707,41.91001,-87.7908,439900,2,3,1826,SINGLE_FAMILY
446907152,2207 N Orchard St #3,Chicago,IL,60614,41.922127,-87.64605,1489000,3,3,0,CONDO
2127626025,2314 N Lincoln Park W APT 11S,Chicago,IL,60614,41.924397,-87.63698,1449000,3,3,3000,CONDO
3845152,1210 N Astor St APT 3B,Chicago,IL,60610,41.90421,-87.62712,580000,2,3,2300,CONDO
402459355,642 W Webster Ave #1,Chicago,IL,60614,41.921886,-87.645096,1660000,4,4,0,CONDO
3684180,1700 N Major Ave,Chicago,IL,60639,41.911297,-87.76833,499000,3,9,3199,SINGLE_FAMILY
2119383389,464 N Artesian Ave,Chicago,IL,60612,41.890385,-87.68827,625000,2,5,,MULTI_FAMILY
3740397,1840 N Mohawk St,Chicago,IL,60614,41.915867,-87.6428,849900,3,3,1566,TOWNHOUSE
158676055,3454 W Potomac Ave,Chicago,IL,60651,41.904846,-87.714005,1029000,5,6,4200,SINGLE_FAMILY
3863577,300 N State St APT 4706,Chicago,IL,60654,41.887913,-87.62902,235000,1,1,725,CONDO
70465476,1827 W Iowa St #2,Chicago,IL,60622,41.897526,-87.67334,549900,2,2,1200,CONDO
99357237,659 W Randolph St #1416,Chicago,IL,60661,41.884003,-87.64471,450000,2,2,1230,CONDO
